Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title,Year,Month,Day,Profit,course_title_len
108,265960,Fundamentals of Forex Trading,https://www.udemy.com/fundamentals-of-forex-trading/,,0.0,17160,620,23,All Levels,1 hour,2014-08-29,Business Finance,Fundamentals Forex Trading,2014,8,29,0.0,29
109,680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,,195.0,1723,38,24,Beginner Level,1 hour,2015-12-14,Business Finance,Binary Options Trading Strategies 90 Accuracy Signals,2015,12,14,335985.0,60
110,923616,Website Investing 101 - Buying & Selling Online Businesses,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,,0.0,6811,151,51,All Levels,2 hours,2016-08-05,Business Finance,Website Investing 101  Buying  Selling Online Businesses,2016,8,5,0.0,58
111,741898,Practical Accounts & Bookkeeping Automated Overview ,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/,,20.0,2060,17,30,All Levels,4.5 hours,2016-01-28,Business Finance,Practical Accounts  Bookkeeping Automated Overview,2016,1,28,41200.0,52
112,381330,Live Account - ETF Trading System - Hacking The Stock Market,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,,150.0,2318,19,16,All Levels,5 hours,2014-12-31,Business Finance,Live Account  ETF Trading System  Hacking Stock Market,2014,12,31,347700.0,60
113,545918,Stock Market Leverage: How to Start Trading Options Wisely,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,,95.0,2153,14,13,Beginner Level,1.5 hours,2015-07-27,Business Finance,Stock Market Leverage Start Trading Options Wisely,2015,7,27,204535.0,58
114,191854,Stock Market Foundations,https://www.udemy.com/how-to-invest-in-the-stock-market-beginners/,,0.0,19339,794,9,Beginner Level,2 hours,2014-03-31,Business Finance,Stock Market Foundations,2014,3,31,0.0,24
115,471546,Crash Course on Working Capital Management,https://www.udemy.com/crash-course-on-working-capital-management/,,20.0,3177,8,8,All Levels,1 hour,2015-04-16,Business Finance,Crash Course Working Capital Management,2015,4,16,63540.0,42
116,866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,,150.0,1535,16,462,All Levels,62 hours,2016-06-03,Business Finance,Advanced Accounting Complete Study  CMA  CFA  CS,2016,6,3,230250.0,60
117,889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,https://www.udemy.com/61-profit-in-1-month-shattering-your-trading-paradigm/,,20.0,1027,29,25,All Levels,1.5 hours,2016-07-18,Business Finance,61 Profit 1 Month  Crush Forex Trading Paradigm,2016,7,18,20540.0,57
118,1191504,How to create a routine Trading,https://www.udemy.com/how-to-create-a-trading-routine/,,25.0,307,8,5,All Levels,8 mins,2017-05-01,Business Finance,create routine Trading,2017,5,1,7675.0,31
119,585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",https://www.udemy.com/forex-trading-robot-forex-trading/,,150.0,2096,48,29,All Levels,41 mins,2015-08-24,Business Finance,Forex Trading Secrets MT4 Robot EA inside coding,2015,8,24,314400.0,55
120,671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,,50.0,1315,48,59,Beginner Level,2.5 hours,2015-11-18,Business Finance,Forex SOS Course Trading Tweaks Working Forex Strategy,2015,11,18,65750.0,59
121,151668,Introduction to Financial Modeling,https://www.udemy.com/financial-modeling-asimplemodel/,,0.0,29167,1463,8,Intermediate Level,1.5 hours,2014-05-27,Business Finance,Introduction Financial Modeling,2014,5,27,0.0,34
122,1105344,Quantitative Aptitude for Banking & Competitive Examinations,https://www.udemy.com/quantitative-aptitude-for-competitive-examinations-part-i/,,50.0,1056,1,42,All Levels,3 hours,2017-02-09,Business Finance,Quantitative Aptitude Banking  Competitive Examinations,2017,2,9,52800.0,60
123,44836,Option Spreads and Credit Spreads Bundle,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,,180.0,2212,194,24,Expert Level,4.5 hours,2013-03-05,Business Finance,Option Spreads Credit Spreads Bundle,2013,3,5,398160.0,40
124,840300,B Com Accountancy I (Paper ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,,50.0,2946,6,284,All Levels,31.5 hours,2016-05-05,Business Finance,B Com Accountancy Paper ECO 02 IGNOU,2016,5,5,147300.0,40
125,1100054,FOREX TRADING - Learn in a quick + profitable way + support,https://www.udemy.com/forex-the-only-simple-trading-your-ever-need-bank-trading/,,100.0,271,48,47,All Levels,3.5 hours,2017-02-20,Business Finance,FOREX TRADING  Learn quick  profitable way  support,2017,2,20,27100.0,59
126,421054,Auditing Basics (Professional Course Level),https://www.udemy.com/basics-of-auditing/,,25.0,3771,10,35,All Levels,2.5 hours,2015-02-13,Business Finance,Auditing Basics Professional Course Level,2015,2,13,94275.0,43
127,528784,Stock market Investing Encyclopedia: How to invest in stocks,https://www.udemy.com/stockmarket/,,200.0,3143,11,39,Intermediate Level,3 hours,2015-11-10,Business Finance,Stock market Investing Encyclopedia invest stocks,2015,11,10,628600.0,60
128,637430,Learn the basics of preparing accounting statements,https://www.udemy.com/basics-of-financial-accounting/,,20.0,1951,30,20,Intermediate Level,33 mins,2015-10-13,Business Finance,Learn basics preparing accounting statements,2015,10,13,39020.0,51
129,236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,,90.0,4022,35,14,Expert Level,1 hour,2016-12-15,Business Finance,Elliott Wave Forex Trading Elliott Wave Theory,2016,12,15,361980.0,56
130,777444,Corporate Finance - A Brief Introduction,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,,0.0,11724,649,17,Beginner Level,1.5 hours,2016-03-04,Business Finance,Corporate Finance  Brief Introduction,2016,3,4,0.0,40
131,474238,Excel functions to analyze and visualize data,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,,20.0,2283,54,16,Intermediate Level,2 hours,2015-04-20,Business Finance,Excel functions analyze visualize data,2015,4,20,45660.0,45
132,1245244,Building Financial Statements in Excel,https://www.udemy.com/guide-to-building-financial-statements/,,35.0,1181,1,18,Beginner Level,1 hour,2017-06-29,Business Finance,Building Financial Statements Excel,2017,6,29,41335.0,38
133,1051570,Transfer Pricing A Complete Analysis,https://www.udemy.com/transfer-pricing-a-complete-analysis/,,50.0,1852,3,14,All Levels,2.5 hours,2016-12-28,Business Finance,Transfer Pricing Complete Analysis,2016,12,28,92600.0,36
134,262370,Accounting: Get Hired Without Work Experience,https://www.udemy.com/accounting-get-hired-without-work-experience/,,100.0,4661,187,20,All Levels,1 hour,2014-09-01,Business Finance,Accounting Hired Work Experience,2014,9,1,466100.0,45
135,1188178,Forex Trading for Beginners - Basics,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,,50.0,989,9,11,All Levels,1 hour,2017-04-24,Business Finance,Forex Trading Beginners  Basics,2017,4,24,49450.0,36
136,824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,,20.0,5841,16,28,All Levels,1.5 hours,2016-06-14,Business Finance,Basic Bookkeeping Hacks,2016,6,14,116820.0,23
137,1147458,Complete Trading Plan Course for Stocks & Forex (10 Hours),https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,,200.0,1087,14,61,All Levels,9.5 hours,2017-03-23,Business Finance,Complete Trading Plan Course Stocks  Forex 10 Hours,2017,3,23,217400.0,58
138,1243448,"Forex Trading with Fixed 'Risk through Options Trading""",https://www.udemy.com/forexoptions/,,200.0,611,4,26,Beginner Level,1 hour,2017-06-07,Business Finance,Forex Trading Fixed Risk Options Trading,2017,6,7,122200.0,55
139,730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,,60.0,1922,149,15,All Levels,20 hours,2016-01-21,Business Finance,Intro Investment Banking MA IPO Modeling  Free Book,2016,1,21,115320.0,59
140,252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,,150.0,9015,65,23,All Levels,2.5 hours,2014-07-01,Business Finance,Pick Right Penny Stocks Invest 2017,2014,7,1,1352250.0,52
141,1198166,Top 10 Trading Ideas in the Equities Market,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,,20.0,661,4,12,All Levels,1 hour,2017-05-02,Business Finance,10 Trading Ideas Equities Market,2017,5,2,13220.0,43
142,920604,Intro to Financial Modeling,https://www.udemy.com/intro-to-financial-modeling/,,105.0,1077,110,55,Beginner Level,6 hours,2016-08-19,Business Finance,Intro Financial Modeling,2016,8,19,113085.0,27
143,215728,Shark Accounting - Building a Business by the Numbers!,https://www.udemy.com/shark-accounting/,,20.0,6050,140,17,Beginner Level,1.5 hours,2014-05-18,Business Finance,Shark Accounting  Building Business Numbers,2014,5,18,121000.0,54
144,722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,,150.0,3523,46,45,All Levels,4 hours,2016-01-10,Business Finance,Forex Trading TRADE TODAY,2016,1,10,528450.0,42
145,48841,Accounting in 60 Minutes - A Brief Introduction,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,,0.0,56659,4397,16,Beginner Level,1.5 hours,2013-04-07,Business Finance,Accounting 60 Minutes  Brief Introduction,2013,4,7,0.0,47
146,907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,,100.0,1444,101,59,Beginner Level,5 hours,2016-07-25,Business Finance,SAP FICO Beginners  Guide SAP Financial Accounts,2016,7,25,144400.0,58
147,317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,,60.0,2900,424,36,Intermediate Level,2.5 hours,2014-10-19,Business Finance,Learn double Forex Trading Account trade,2014,10,19,174000.0,59
148,891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,,200.0,1437,96,34,Beginner Level,2.5 hours,2016-08-08,Business Finance,Accounting Superpowers Learn Accounts Understand Business,2016,8,8,287400.0,60
149,1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,,200.0,453,42,33,Intermediate Level,3 hours,2017-03-14,Business Finance,Python Algo Trading FX Trading Oanda,2017,3,14,90600.0,42
150,812616,Save on Your Taxes,https://www.udemy.com/save-on-your-taxes/,,20.0,2437,12,23,All Levels,1.5 hours,2016-11-16,Business Finance,Save Taxes,2016,11,16,48740.0,18
151,407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,,30.0,5057,142,13,Beginner Level,1 hour,2015-02-06,Business Finance,Financial Model Basics Build model start finish,2015,2,6,151710.0,58
152,214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,,95.0,6092,25,29,Beginner Level,1.5 hours,2016-11-03,Business Finance,Option Trading Rookies Covered Option Strategy,2016,11,3,578740.0,60
153,512400,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,,95.0,4530,13,31,All Levels,1.5 hours,2015-08-06,Business Finance,EFT Stock Options Trading Success  Making Better Trades,2015,8,6,430350.0,60
154,377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,,60.0,6967,16,34,All Levels,1 hour,2017-05-02,Business Finance,Learn Trade Stock Market Blowing Profits,2017,5,2,418020.0,60
155,1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,,20.0,727,11,25,Beginner Level,3 hours,2017-04-26,Business Finance,Credit Repair Publication Amazon Live LIFE,2017,4,26,14540.0,57
156,945750,Fundamentals of Accounting,https://www.udemy.com/fundamentals-of-accounting/,,20.0,1560,43,25,All Levels,3 hours,2016-08-31,Business Finance,Fundamentals Accounting,2016,8,31,31200.0,26
157,1085580,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/,,200.0,1047,9,46,All Levels,3.5 hours,2017-01-26,Business Finance,RSI Options Trading  Technical Analysis 3 Course Bundle,2017,1,26,209400.0,59
158,1188410,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,,125.0,1045,2,17,Intermediate Level,1 hour,2017-04-24,Business Finance,Basics Mutual Funds  CMA  CS  CFA Exams,2017,4,24,130625.0,52
159,402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,,200.0,3050,86,22,Beginner Level,2 hours,2015-01-27,Business Finance,Accounting 101 read Accounting Balance Sheet,2015,1,27,610000.0,55
160,588764,Stock Options Day Trading Mindset for Success,https://www.udemy.com/stock-options-day-trading-success-mindset/,,200.0,2988,21,43,All Levels,4.5 hours,2015-09-29,Business Finance,Stock Options Day Trading Mindset Success,2015,9,29,597600.0,45
161,576946,Introduction to bookkeeping and Accounting,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/,,35.0,2623,158,20,Beginner Level,1 hour,2015-08-21,Business Finance,Introduction bookkeeping Accounting,2015,8,21,91805.0,42
162,543242,Learn to Trade The News,https://www.udemy.com/learn-to-trade-the-news/,,200.0,1924,351,544,All Levels,46.5 hours,2015-07-16,Business Finance,Learn Trade News,2015,7,16,384800.0,23
163,502240,"Value Investing, Taught by Six Superinvestors",https://www.udemy.com/investing-stars/,,200.0,3804,267,66,All Levels,5 hours,2015-06-19,Business Finance,Value Investing Taught Superinvestors,2015,6,19,760800.0,45
164,598266,Trading for everyone - The Independent Investor Course I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,,120.0,4133,15,36,Beginner Level,4 hours,2015-10-08,Business Finance,Trading  Independent Investor Course,2015,10,8,495960.0,56
165,814068,Get Acquired: Learn From The Head Of Acquisitions For eBay,https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/,,195.0,1420,70,29,All Levels,2.5 hours,2016-04-28,Business Finance,Acquired Learn Head Acquisitions eBay,2016,4,28,276900.0,58
166,1076920,Stock Market investment: Practical Accounting,https://www.udemy.com/stock-market-investment-practical-accounting/,,125.0,1120,6,43,Beginner Level,3 hours,2017-01-23,Business Finance,Stock Market investment Practical Accounting,2017,1,23,140000.0,45
167,1103272,"How to remove 'Risk from Penny Stocks - Options Trading""",https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,,200.0,668,12,22,All Levels,1 hour,2017-02-07,Business Finance,remove Risk Penny Stocks  Options Trading,2017,2,7,133600.0,56
168,441112,Accounting Basics in 66 Minutes (absolutely for beginners),https://www.udemy.com/accounting-through-visual-presentation/,,25.0,4086,31,14,All Levels,1.5 hours,2015-03-08,Business Finance,Accounting Basics 66 Minutes absolutely beginners,2015,3,8,102150.0,58
169,1022108,"Tax Accounting: Difficult Topic, Made Easy to Understand",https://www.udemy.com/taxaccounting/,,200.0,1033,10,29,All Levels,2 hours,2017-01-11,Business Finance,Tax Accounting Difficult Topic Easy Understand,2017,1,11,206600.0,56
170,1028030,Analysis of Company Financial Statements,https://www.udemy.com/analysis-of-company-financial-statements/,,20.0,832,34,34,All Levels,1.5 hours,2016-12-07,Business Finance,Analysis Company Financial Statements,2016,12,7,16640.0,40
171,1018380,Forex Trading Like Banks – Step by Step with Live Examples,https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,,195.0,677,45,40,All Levels,4.5 hours,2016-12-18,Business Finance,Forex Trading Like Banks  Step Step Live Examples,2016,12,18,132015.0,58
172,575676,Fundamentals of Investing!,https://www.udemy.com/investment-basics-lets-invest-series/,,20.0,3125,54,13,Beginner Level,2 hours,2015-08-09,Business Finance,Fundamentals Investing,2015,8,9,62500.0,26
173,1105216,Bank Financial Management A Comprehensive Study,https://www.udemy.com/bank-financial-management-a-comprehensive-study/,,50.0,1081,6,21,All Levels,1.5 hours,2017-02-10,Business Finance,Bank Financial Management Comprehensive Study,2017,2,10,54050.0,47
